#;рубеж;с-н/направление/интервал;система/кол-во (интервал);% (интервал);кол-во (рубеж);% (рубеж)
;;;;;;; 03.01.2021 00:00 - 03.01.2021 23:59 *
524;г. СПб, Суздальский пр. д.75 А, от пр. Светлановского к пр. Культуры;1307027;ГАС ФН ПДД;;10591;0,3%
;;Направление не указано;10591;100,0%
525;г. СПб, Суздальский пр. пересечение с ул. Ж. Егоровой, от Выборгского ш. к ул. Композиторов;1411002;ГАС ФН ПДД;;10626;0,3%
;;Направление не указано;10626;100,0%
526;г. СПб, Суздальский пр. пересечение с ул. Ж. Егоровой, от ул. Композиторов к Выборгскому ш.;1411003;ГАС ФН ПДД;;11710;0,4%
;;Направление не указано;11710;100,0%
527;г. СПб, Шуваловский пр. д.84 к.1, от ул. Оптиков к Мебельной ул.;KB0346;ГАС ФН ПДД;;22;0,0%
;;Направление не указано;22;100,0%
528;г. СПб, б-р Конногвардейский, у д.4-В по пл. Труда, от Замятина пер. к пл. Труда;PA0109;ГАС ФН ПДД;;2;0,0%
;;Направление не указано;2;100,0%
529;г. СПб, дорога в аэропорт Пулково, от Пулковского ш. к аэропорту Пулково;PA0073;ГАС ФН ПДД;;8;0,0%
;;Направление не указано;8;100,0%
530;г. СПб, дорога в аэропорт Пулково, от Пулковского ш. к аэропорту Пулково;PA0072;ГАС ФН ПДД;;3;0,0%
;;Направление не указано;3;100,0%
531;г. СПб, наб. Обводного канала въезд под Ново-Московский мост, направление встречное  к ул. Бронницкая;MD0100;ГАС ФН ПДД;;3629;0,1%
;;Направление не указано;3629;100,0%
532;г. СПб, наб. Обводного канала въезд под Ново-Московский мост, направление попутное  к пр. Измайловский;MD0099;ГАС ФН ПДД;;3513;0,1%
;;Направление не указано;3513;100,0%
533;г. СПб, наб. Обводного канала напротив д.13-Б, от моста А.Невского к Лиговскому пр.;1411007;ГАС ФН ПДД;;13546;0,4%
;;Направление не указано;13546;100,0%
534;г. СПб, п. Песочный ул. Ленинградская, д.68, к Выборгскому ш.;KLAT005/KLAK019;ГАС ФН ПДД;;6228;0,2%
;;Направление не указано;6228;100,0%
535;г. СПб, перекрёсток: Гражданский пр. - пр. Луначарского, к Светлановскому пр.;F185;ГАС ФН ПДД;;1837;0,1%
;;Направление не указано;1837;100,0%
536;г. СПб, перекрёсток: Гражданский пр. - пр. Луначарского, к пр. Просвещения;F184;ГАС ФН ПДД;;4863;0,2%
;;Направление не указано;4863;100,0%
537;г. СПб, перекрёсток: Светлановский пр. - ул. Орбели, к Светлановскому пр.;F181;ГАС ФН ПДД;;513;0,0%
;;Направление не указано;513;100,0%
538;г. СПб, перекрёсток: Светлановский пр. - ул. Орбели, к пр. М. Тореза;F178;ГАС ФН ПДД;;2893;0,1%
;;Направление не указано;2893;100,0%
539;г. СПб, перекрёсток: Светлановский пр. - ул. Орбели, к пр. Энгельса;F183;ГАС ФН ПДД;;4324;0,1%
;;Направление не указано;4324;100,0%
540;г. СПб, перекрёсток: Северный пр. - пр. Художников, к Северному пр.;F182;ГАС ФН ПДД;;3606;0,1%
;;Направление не указано;3606;100,0%
541;г. СПб, перекрёсток: Северный пр. - пр. Художников, к пр. Культуры;F179;ГАС ФН ПДД;;4897;0,2%
;;Направление не указано;4897;100,0%
542;г. СПб, перекрёсток: Северный пр. - пр. Художников, к пр. Энгельса;F186;ГАС ФН ПДД;;4814;0,2%
;;Направление не указано;4814;100,0%
543;г. СПб, перекрёсток: пр. Косыгина - Индустриальный пр., от ул. Хасанская;MK0009;ГАС ФН ПДД;;2874;0,1%
;;Направление не указано;2874;100,0%
544;г. СПб, перекрёсток: пр. Художников - пр. Луначарского, от ул. Есенина;MK0010;ГАС ФН ПДД;;2959;0,1%
;;Направление не указано;2959;100,0%
545;г. СПб, пр. Космонавтов, у д.94-А, от Звездной ул. к ул. Орджоникидзе;PA0167;ГАС ФН ПДД;;3;0,0%
;;Направление не указано;3;100,0%
546;г. СПб, пр. Косыгина, в районе дома 7 к1, от Заневского пр. к ул. Передовиков;PA0045;авто и электро транспорт;;2;0,0%
;;Направление не указано;2;100,0%
547;г. СПб, пр. Косыгина, напротив дома 4, от Заневского пр. к ул. Передовиков;PA0044;авто и электро транспорт;;2;0,0%
;;Направление не указано;2;100,0%
548;г. СПб, пр. Маршала Блюхера д.1, к.2 лит. А, к Кушелевской дороге;F305;ГАС ФН ПДД;;9147;0,3%
;;Направление не указано;9147;100,0%
549;г. СПб, пр. Маршала Блюхера д.14 лит. А, к Кушелевской дороге;F309;ГАС ФН ПДД;;3217;0,1%
;;Направление не указано;3217;100,0%
550;г. СПб, пр. Маршала Блюхера напротив д.14 лит. А, к Лабораторной ул.;F311;ГАС ФН ПДД;;4985;0,2%
;;Направление не указано;4985;100,0%
551;г. СПб, пр. Маршала Жукова д. 56 к. 1-А, от ул. Бурцева к ул. Солдата Корзуна;MB0121;ГАС ФН ПДД;;3784;0,1%
;;Направление не указано;3784;100,0%
552;г. СПб, пр. Маршала Жукова д. 56 к. 1-А, от ул. Солдата Корзуна к ул. Бурцева;KB0359;ГАС ФН ПДД;;4505;0,1%
;;Направление не указано;4505;100,0%
553;г. СПб, пр. Медиков д.15/17 лит. А, от ул. Профессора Попова к ул. Академика Павлова;F318;ГАС ФН ПДД;;3093;0,1%
;;Направление не указано;3093;100,0%
554;г. СПб, пр. Медиков напротив д.8, к. 1 лит. А, к ул. Академика Павлова;F314;ГАС ФН ПДД;;1625;0,1%
;;Направление не указано;1625;100,0%
555;г. СПб, пр. Народного Ополчения д.155-А, от ул. Л. Голикова к ул. Козлова;KB0450;ГАС ФН ПДД;;5374;0,2%
;;Направление не указано;5374;100,0%
556;г. СПб, пр. Народного Ополчения напротив д.227 А, от ул. Тамбасова к ул. Здоровцева;1307025;ГАС ФН ПДД;;8179;0,3%
;;Направление не указано;8179;100,0%
557;г. СПб, пр. Невский, у д.29-31-А, от наб. канала Грибоедова к Думской ул.;PA0139;ГАС ФН ПДД;;3;0,0%
;;Направление не указано;3;100,0%
558;г. СПб, пр. Невский, у д.40-42-А, от Садовой ул. к Михайловской ул.;PA0103;ГАС ФН ПДД;;3;0,0%
;;Направление не указано;3;100,0%
559;г. СПб, пр. Невский, у д.56-А, от Караванной ул. к Садовой ул.;PA0104;ГАС ФН ПДД;;1;0,0%
;;Направление не указано;1;100,0%
560;г. СПб, пр. Невский, у д.68а-А, от Литейного пр. к наб. реки Фонтанки;PA0086;ГАС ФН ПДД;;1;0,0%
;;Направление не указано;1;100,0%
561;г. СПб, пр. Невский, у д.84-86-А, от ул. Маяковского к Литейному пр.;PA0125;ГАС ФН ПДД;;2;0,0%
;;Направление не указано;2;100,0%
562;г. СПб, пр. Непокорённых д. 63-Т, от Пискарёвского пр. к ул. Бутлерова;KB0449;ГАС ФН ПДД;;7712;0,2%
;;Направление не указано;7712;100,0%
563;г. СПб, пр. Непокорённых д. 63-Т, от ул. Бутлерова к  Пискарёвскому пр.;KB0457;ГАС ФН ПДД;;7806;0,3%
;;Направление не указано;7806;100,0%
564;г. СПб, пр. Новоизмайловский д.16, к.6, от ул. Бассейной к Кузнецовской ул.;KB0352;ГАС ФН ПДД;;1943;0,1%
;;Направление не указано;1943;100,0%
565;г. СПб, пр. Славы д. 43/49;1212001;ГАС ФН ПДД;;16743;0,5%
;;Направление не указано;16743;100,0%
566;г. СПб, пр. Славы д.30 к.1, от ул. Бухарестская к ул. Будапештская;1212003;ГАС ФН ПДД;;17109;0,6%
;;Направление не указано;17109;100,0%
567;г. СПб, пр. Стачек д. 208-А;KB0036;ГАС ФН ПДД;;12802;0,4%
;;Направление не указано;12802;100,0%
568;г. СПб, пр. Стачек д.192-Д, от пр. М. Жукова к Ленинскому пр.;KB0045;ГАС ФН ПДД;;12631;0,4%
;;Направление не указано;12631;100,0%
569;г. СПб, пр. Ю. Гагарина напротив д.34, от ул. Типанова к ул. Орджоникидзе;1307016;ГАС ФН ПДД;;11383;0,4%
;;Направление не указано;11383;100,0%
570;г. СПб, ул. Бабушкина д.97 к.1, от Ивановской ул. к ул. Шелгунова;KB0040;ГАС ФН ПДД;;4184;0,1%
;;Направление не указано;4184;100,0%
571;г. СПб, ул. Большая Пушкарская напротив д. 22 лит. А, к ул. Ленина;F306;ГАС ФН ПДД;;3602;0,1%
;;Направление не указано;3602;100,0%
572;г. СПб, ул. Глинки, у д.16-А по Театральной пл., от Театральной пл. к пр. Римского-Корсакова;PA0107;ГАС ФН ПДД;;1;0,0%
;;Направление не указано;1;100,0%
573;г. СПб, ул. Камышовая д.42 к.1, от Яхтенной ул. к ул. Туристской;KB0360;ГАС ФН ПДД;;4156;0,1%
;;Направление не указано;4156;100,0%
574;г. СПб, ул. Кантемировская д.5 лит. А, к Б. Сампсониевскому пр.;F307;ГАС ФН ПДД;;3059;0,1%
;;Направление не указано;3059;100,0%
575;г. СПб, ул. Кубинская д.18 к.2-Т;KB0042;ГАС ФН ПДД;;6945;0,2%
;;Направление не указано;6945;100,0%
576;г. СПб, ул. Маршала Казакова д.26-А, от пр. М. Жукова к ул. Котина;KB0348;ГАС ФН ПДД;;5588;0,2%
;;Направление не указано;5588;100,0%
577;г. СПб, ул. Маршала Казакова д.26-А, от ул. Котина к пр. М. Жукова;KB0353;ГАС ФН ПДД;;4652;0,2%
;;Направление не указано;4652;100,0%
578;г. СПб, ул. Народная д.81, от Дальневосточного пр. к пр. Большевиков;KB0043;ГАС ФН ПДД;;6827;0,2%
;;Направление не указано;6827;100,0%
579;г. СПб, ул. Оптиков д.35, от Туристской ул. к Яхтенной ул.;KB0350;ГАС ФН ПДД;;3095;0,1%
;;Направление не указано;3095;100,0%
580;г. СПб, ул. Парашютна д.12, от пр. Сизова к Серебристому бульвару;1411001;ГАС ФН ПДД;;8876;0,3%
;;Направление не указано;8876;100,0%
581;г. СПб, ул. Парашютная д.12, от Серебристого бульвара к пр. Сизова;1411006;ГАС ФН ПДД;;8376;0,3%
;;Направление не указано;8376;100,0%
582;г. СПб, ул. Руставели д.46, к.1-А, от Киришской ул. к пр. Луначарского;KB0458;ГАС ФН ПДД;;4649;0,2%
;;Направление не указано;4649;100,0%
583;г. СПб, ул. Руставели д.46, к.1-А, от пр. Луначарского к Киришской ул.;KB0455;ГАС ФН ПДД;;5877;0,2%
;;Направление не указано;5877;100,0%
584;г. СПб, ул. Софийская координаты N59.79287 E30.49426 от Колпинского ш. к КАД, крайняя левая полоса;SK1286;ГАС ФН ПДД;;1246;0,0%
;;Направление не указано;1246;100,0%
585;г. СПб, ул. Софийская координаты N59.79287 E30.49426, от Колпинского ш. к КАД, 2-я правая полоса;SK1288;ГАС ФН ПДД;;1254;0,0%
;;Направление не указано;1254;100,0%
586;г. СПб, ул. Софийская координаты N59.79287 E30.49426, от Колпинского ш. к КАД, крайняя правая полоса;SK1287;ГАС ФН ПДД;;2071;0,1%
;;Направление не указано;2071;100,0%
587;г. СПб, ул. Софийская, напротив д. 112, стр.1, от КАД к Колпинскому ш. 2-я правая полоса;SK1291;ГАС ФН ПДД;;1006;0,0%
;;Направление не указано;1006;100,0%
588;г. СПб, ул. Софийская, напротив д. 112, стр.1, от КАД к Колпинскому ш. крайняя левая полоса;SK1289;ГАС ФН ПДД;;1218;0,0%
;;Направление не указано;1218;100,0%
589;г. СПб, ул. Софийская, напротив д. 112, стр.1, от КАД к Колпинскому ш. крайняя правая полоса;SK1290;ГАС ФН ПДД;;2698;0,1%
;;Направление не указано;2698;100,0%
590;г. СПб, ш. Пулковское, у д.42, к.5, стр.2, от Стартовой ул. к Пороховской ул.;PA0145;ГАС ФН ПДД;;1;0,0%
;;Направление не указано;1;100,0%
591;г. Сестрорецк, Приморское ш., д. 178, к ул. Большая Купальная;KLAT006/KLAK020;ГАС ФН ПДД;;15349;0,5%
;;Направление не указано;15349;100,0%
592;г. Сестрорецк, Приморское ш., напротив д. 261, к КАД;KLAT004/KLAK017;ГАС ФН ПДД;;12527;0,4%
;;Направление не указано;12527;100,0%
593;г.СПб, Ивановская ул. д.25 А, от ул. Седова к пр. Белевского;1212002;ГАС ФН ПДД;;23095;0,7%
;;Направление не указано;23095;100,0%
594;?г. СПб, пр. Ленинский, у д.125-А, от ул. Зины Портновой к б-ру Новаторов;PA0175;ГАС ФН ПДД;;4;0,0%
;;Направление не указано;4;100,0%
595;?г. СПб, пр. Ленинский, у д.53, к.1-А, от пр. Героев к ул. Доблести;PA0166;ГАС ФН ПДД;;2;0,0%
;;Направление не указано;2;100,0%
596;?г. СПб, пр. Ленинский, у д.64, к.1-А, от ул. Доблести к пр. Героев;PA0159;ГАС ФН ПДД;;3;0,0%
;;Направление не указано;3;100,0%
;Всего;null;;;3090312;100,0%
;;Все направления;3090312;100,0%
