#;рубеж;с-н/направление/интервал;система/кол-во (интервал);% (интервал);кол-во (рубеж);% (рубеж)
;;;;;;; 06.01.2021 00:00 - 06.01.2021 23:59 *
1;[DEL20190516]г. СПб, пр. Медиков, д.10, к.1 лит. А, к ул. Профессора Попова;F308;;;2923;0,1%
510;г. СПб, Полюстровский пр. д.59-А, от Кондратьевского пр. к Чугунной ул.;KB0340;ГАС ФН ПДД;;3356;0,1%
;;Направление не указано;3356;100,0%
511;г. СПб, Полюстровский пр. д.59-А, от Чугунной ул. к Кондратьевскому пр.;KB0351;ГАС ФН ПДД;;3038;0,1%
;;Направление не указано;3038;100,0%
512;г. СПб, Приморский пр. д.14, сооружение 1-А, к ЗСД, 2-я правая полоса;SK1302;ГАС ФН ПДД;;3900;0,1%
;;Направление не указано;3900;100,0%
513;г. СПб, Приморский пр. д.14, сооружение 1-А, к ЗСД, крайняя левая полоса;SK1303;ГАС ФН ПДД;;3326;0,1%
;;Направление не указано;3326;100,0%
514;г. СПб, Приморский пр. д.14, сооружение 1-А, к ЗСД, крайняя правая полоса;SK1301;ГАС ФН ПДД;;1181;0,0%
;;Направление не указано;1181;100,0%
515;г. СПб, Приморский пр. д.14, сооружение 2-А, к Ушаковской наб., 2-я правая полоса;SK1284;ГАС ФН ПДД;;2752;0,1%
;;Направление не указано;2752;100,0%
516;г. СПб, Приморский пр. д.14, сооружение 2-А, к Ушаковской наб., крайняя левая полоса;SK1283;ГАС ФН ПДД;;3162;0,1%
;;Направление не указано;3162;100,0%
517;г. СПб, Приморский пр. д.14, сооружение 2-А, к Ушаковской наб., крайняя правая полоса;SK1285;ГАС ФН ПДД;;1174;0,0%
;;Направление не указано;1174;100,0%
518;г. СПб, Приморское ш. д.80, от Мариинского пр. к Озерковской ул.;1411011;ГАС ФН ПДД;;22577;0,6%
;;Направление не указано;22577;100,0%
519;г. СПб, Пулковское ш. д. 105-А, от Волхонского ш. к Петербургскому ш.;MB0219;ГАС ФН ПДД;;27188;0,7%
;;Направление не указано;27188;100,0%
520;г. СПб, Пулковское шоссе напротив дома 24, кор.1 , от  съезда с КАД к Дунайскому пр.;MB0214;ГАС ФН ПДД;;37772;1,0%
;;Направление не указано;37772;100,0%
521;г. СПб, Пулковское шоссе напротив дома 5, кор.1 , от  пл. Победы к Дунайского пр.;MB0224;ГАС ФН ПДД;;26479;0,7%
;;Направление не указано;26479;100,0%
522;г. СПб, Пулковское шоссе напротив дома 5, кор.1 , от Дунайского пр. к пл. Победы;MB0209;ГАС ФН ПДД;;27016;0,7%
;;Направление не указано;27016;100,0%
523;г. СПб, Пулковское шоссе от поста ГИБДД к повороту к аэропорту Пулково;MB0220;ГАС ФН ПДД;;43791;1,2%
;;Направление не указано;43791;100,0%
524;г. СПб, Светлановский пр. д.79 А;1212009;ГАС ФН ПДД;;14785;0,4%
;;Направление не указано;14785;100,0%
525;г. СПб, Северный пр. координаты N60.03119 E30.37309, от Светлановского пр. к пр. Культуры;KB0451;ГАС ФН ПДД;;5876;0,2%
;;Направление не указано;5876;100,0%
526;г. СПб, Северный пр. координаты N60.03119 E30.37309, от пр. Культуры к Светлановскому пр.;KB0453;ГАС ФН ПДД;;6608;0,2%
;;Направление не указано;6608;100,0%
527;г. СПб, Суздальский пр. д.21 Д, от пр. Энгельса к ул. Композиторов;1411012;ГАС ФН ПДД;;9781;0,3%
;;Направление не указано;9781;100,0%
528;г. СПб, Суздальский пр. д.21 Д, от ул. Композиторов к пр. Энгельса;1411010;ГАС ФН ПДД;;15196;0,4%
;;Направление не указано;15196;100,0%
529;г. СПб, Суздальский пр. д.75 А, от пр. Культуры к пр. Светлановскому;1307018;ГАС ФН ПДД;;13452;0,4%
;;Направление не указано;13452;100,0%
530;г. СПб, Суздальский пр. д.75 А, от пр. Светлановского к пр. Культуры;1307027;ГАС ФН ПДД;;12676;0,3%
;;Направление не указано;12676;100,0%
531;г. СПб, Суздальский пр. пересечение с ул. Ж. Егоровой, от Выборгского ш. к ул. Композиторов;1411002;ГАС ФН ПДД;;12376;0,3%
;;Направление не указано;12376;100,0%
532;г. СПб, Суздальский пр. пересечение с ул. Ж. Егоровой, от ул. Композиторов к Выборгскому ш.;1411003;ГАС ФН ПДД;;13685;0,4%
;;Направление не указано;13685;100,0%
533;г. СПб, Шуваловский пр. д.84 к.1, от ул. Оптиков к Мебельной ул.;KB0346;ГАС ФН ПДД;;23;0,0%
;;Направление не указано;23;100,0%
534;г. СПб, б-р Конногвардейский, у д.4-В по пл. Труда, от Замятина пер. к пл. Труда;PA0109;ГАС ФН ПДД;;2;0,0%
;;Направление не указано;2;100,0%
535;г. СПб, б-р Конногвардейский, у д.4-В по пл. Труда, от Замятина пер. к пл. Труда;PA0143;ГАС ФН ПДД;;1;0,0%
;;Направление не указано;1;100,0%
536;г. СПб, наб. Обводного канала въезд под Ново-Московский мост, направление встречное  к ул. Бронницкая;MD0100;ГАС ФН ПДД;;5811;0,2%
;;Направление не указано;5811;100,0%
537;г. СПб, наб. Обводного канала въезд под Ново-Московский мост, направление попутное  к пр. Измайловский;MD0099;ГАС ФН ПДД;;5445;0,1%
;;Направление не указано;5445;100,0%
538;г. СПб, наб. Обводного канала напротив д.13-Б, от моста А.Невского к Лиговскому пр.;1411007;ГАС ФН ПДД;;17401;0,5%
;;Направление не указано;17401;100,0%
539;г. СПб, п. Песочный ул. Ленинградская, д.68, к Выборгскому ш.;KLAT005/KLAK019;ГАС ФН ПДД;;8458;0,2%
;;Направление не указано;8458;100,0%
540;г. СПб, перекрёсток: Гражданский пр. - пр. Луначарского, к Светлановскому пр.;F185;ГАС ФН ПДД;;3397;0,1%
;;Направление не указано;3397;100,0%
541;г. СПб, перекрёсток: Гражданский пр. - пр. Луначарского, к пр. Просвещения;F184;ГАС ФН ПДД;;6135;0,2%
;;Направление не указано;6135;100,0%
542;г. СПб, перекрёсток: Светлановский пр. - ул. Орбели, к Светлановскому пр.;F181;ГАС ФН ПДД;;2281;0,1%
;;Направление не указано;2281;100,0%
543;г. СПб, перекрёсток: Светлановский пр. - ул. Орбели, к пр. Энгельса;F183;ГАС ФН ПДД;;3554;0,1%
;;Направление не указано;3554;100,0%
544;г. СПб, перекрёсток: Северный пр. - пр. Художников, к Северному пр.;F182;ГАС ФН ПДД;;4218;0,1%
;;Направление не указано;4218;100,0%
545;г. СПб, перекрёсток: Северный пр. - пр. Художников, к пр. Культуры;F179;ГАС ФН ПДД;;4810;0,1%
;;Направление не указано;4810;100,0%
546;г. СПб, перекрёсток: Северный пр. - пр. Художников, к пр. Энгельса;F186;ГАС ФН ПДД;;3285;0,1%
;;Направление не указано;3285;100,0%
547;г. СПб, перекрёсток: пр. Косыгина - Индустриальный пр., от ул. Хасанская;MK0009;ГАС ФН ПДД;;1854;0,0%
;;Направление не указано;1854;100,0%
548;г. СПб, перекрёсток: пр. Художников - пр. Луначарского, от ул. Есенина;MK0010;ГАС ФН ПДД;;4326;0,1%
;;Направление не указано;4326;100,0%
549;г. СПб, пр. Космонавтов, у д.94-А, от Звездной ул. к ул. Орджоникидзе;PA0167;ГАС ФН ПДД;;7;0,0%
;;Направление не указано;7;100,0%
550;г. СПб, пр. Маршала Блюхера д.1, к.2 лит. А, к Кушелевской дороге;F305;ГАС ФН ПДД;;9221;0,2%
;;Направление не указано;9221;100,0%
551;г. СПб, пр. Маршала Блюхера д.14 лит. А, к Кушелевской дороге;F309;ГАС ФН ПДД;;7665;0,2%
;;Направление не указано;7665;100,0%
552;г. СПб, пр. Маршала Блюхера напротив д.14 лит. А, к Лабораторной ул.;F311;ГАС ФН ПДД;;8627;0,2%
;;Направление не указано;8627;100,0%
553;г. СПб, пр. Маршала Жукова д. 56 к. 1-А, от ул. Бурцева к ул. Солдата Корзуна;MB0121;ГАС ФН ПДД;;5466;0,1%
;;Направление не указано;5466;100,0%
554;г. СПб, пр. Маршала Жукова д. 56 к. 1-А, от ул. Солдата Корзуна к ул. Бурцева;KB0359;ГАС ФН ПДД;;6228;0,2%
;;Направление не указано;6228;100,0%
555;г. СПб, пр. Медиков д.15/17 лит. А, от ул. Профессора Попова к ул. Академика Павлова;F318;ГАС ФН ПДД;;3275;0,1%
;;Направление не указано;3275;100,0%
556;г. СПб, пр. Медиков напротив д.8, к. 1 лит. А, к ул. Академика Павлова;F314;ГАС ФН ПДД;;1485;0,0%
;;Направление не указано;1485;100,0%
557;г. СПб, пр. Народного Ополчения д.155-А, от ул. Л. Голикова к ул. Козлова;KB0450;ГАС ФН ПДД;;5643;0,1%
;;Направление не указано;5643;100,0%
558;г. СПб, пр. Народного Ополчения напротив д.227 А, от ул. Тамбасова к ул. Здоровцева;1307025;ГАС ФН ПДД;;10145;0,3%
;;Направление не указано;10145;100,0%
559;г. СПб, пр. Невский, у д.29-31-А, от наб. канала Грибоедова к Думской ул.;PA0139;ГАС ФН ПДД;;4;0,0%
;;Направление не указано;4;100,0%
560;г. СПб, пр. Невский, у д.39-А, от Садовой ул. к наб. реки Фонтанки;PA0144;ГАС ФН ПДД;;1;0,0%
;;Направление не указано;1;100,0%
561;г. СПб, пр. Невский, у д.40-42-А, от Садовой ул. к Михайловской ул.;PA0103;ГАС ФН ПДД;;3;0,0%
;;Направление не указано;3;100,0%
562;г. СПб, пр. Невский, у д.56-А, от Караванной ул. к Садовой ул.;PA0123;ГАС ФН ПДД;;4;0,0%
;;Направление не указано;4;100,0%
563;г. СПб, пр. Невский, у д.56-А, от Караванной ул. к Садовой ул.;PA0129;ГАС ФН ПДД;;4;0,0%
;;Направление не указано;4;100,0%
564;г. СПб, пр. Невский, у д.68а-А, от Литейного пр. к наб. реки Фонтанки;PA0086;ГАС ФН ПДД;;4;0,0%
;;Направление не указано;4;100,0%
565;г. СПб, пр. Невский, у д.84-86-А, от ул. Маяковского к Литейному пр.;PA0125;ГАС ФН ПДД;;1;0,0%
;;Направление не указано;1;100,0%
566;г. СПб, пр. Непокорённых д. 63-Т, от Пискарёвского пр. к ул. Бутлерова;KB0449;ГАС ФН ПДД;;11328;0,3%
;;Направление не указано;11328;100,0%
567;г. СПб, пр. Непокорённых д. 63-Т, от ул. Бутлерова к  Пискарёвскому пр.;KB0457;ГАС ФН ПДД;;11804;0,3%
;;Направление не указано;11804;100,0%
568;г. СПб, пр. Новоизмайловский д.16, к.6, от ул. Бассейной к Кузнецовской ул.;KB0352;ГАС ФН ПДД;;3325;0,1%
;;Направление не указано;3325;100,0%
569;г. СПб, пр. Славы д. 43/49;1212001;ГАС ФН ПДД;;20827;0,6%
;;Направление не указано;20827;100,0%
570;г. СПб, пр. Славы д.30 к.1, от ул. Бухарестская к ул. Будапештская;1212003;ГАС ФН ПДД;;18672;0,5%
;;Направление не указано;18672;100,0%
571;г. СПб, пр. Стачек д. 208-А;KB0036;ГАС ФН ПДД;;17941;0,5%
;;Направление не указано;17941;100,0%
572;г. СПб, пр. Стачек д.192-Д, от пр. М. Жукова к Ленинскому пр.;KB0045;ГАС ФН ПДД;;17324;0,5%
;;Направление не указано;17324;100,0%
573;г. СПб, пр. Ю. Гагарина напротив д.34, от ул. Типанова к ул. Орджоникидзе;1307016;ГАС ФН ПДД;;16360;0,4%
;;Направление не указано;16360;100,0%
574;г. СПб, ул. Бабушкина д.97 к.1, от Ивановской ул. к ул. Шелгунова;KB0040;ГАС ФН ПДД;;6561;0,2%
;;Направление не указано;6561;100,0%
575;г. СПб, ул. Большая Пушкарская напротив д. 22 лит. А, к ул. Ленина;F306;ГАС ФН ПДД;;5907;0,2%
;;Направление не указано;5907;100,0%
576;г. СПб, ул. Глинки, у д.16-А по Театральной пл., от Театральной пл. к пр. Римского-Корсакова;PA0107;ГАС ФН ПДД;;1;0,0%
;;Направление не указано;1;100,0%
577;г. СПб, ул. Камышовая д.42 к.1, от Яхтенной ул. к ул. Туристской;KB0360;ГАС ФН ПДД;;4948;0,1%
;;Направление не указано;4948;100,0%
578;г. СПб, ул. Кантемировская д.5 лит. А, к Б. Сампсониевскому пр.;F307;ГАС ФН ПДД;;1730;0,0%
;;Направление не указано;1730;100,0%
579;г. СПб, ул. Кубинская д.18 к.2-Т;KB0042;ГАС ФН ПДД;;10732;0,3%
;;Направление не указано;10732;100,0%
580;г. СПб, ул. Маршала Казакова д.26-А, от пр. М. Жукова к ул. Котина;KB0348;ГАС ФН ПДД;;8002;0,2%
;;Направление не указано;8002;100,0%
581;г. СПб, ул. Маршала Казакова д.26-А, от ул. Котина к пр. М. Жукова;KB0353;ГАС ФН ПДД;;6483;0,2%
;;Направление не указано;6483;100,0%
582;г. СПб, ул. Народная д.81, от Дальневосточного пр. к пр. Большевиков;KB0043;ГАС ФН ПДД;;9223;0,2%
;;Направление не указано;9223;100,0%
583;г. СПб, ул. Оптиков д.35, от Туристской ул. к Яхтенной ул.;KB0350;ГАС ФН ПДД;;4372;0,1%
;;Направление не указано;4372;100,0%
584;г. СПб, ул. Парашютна д.12, от пр. Сизова к Серебристому бульвару;1411001;ГАС ФН ПДД;;10664;0,3%
;;Направление не указано;10664;100,0%
585;г. СПб, ул. Парашютная д.12, от Серебристого бульвара к пр. Сизова;1411006;ГАС ФН ПДД;;10231;0,3%
;;Направление не указано;10231;100,0%
586;г. СПб, ул. Руставели д.46, к.1-А, от Киришской ул. к пр. Луначарского;KB0458;ГАС ФН ПДД;;6650;0,2%
;;Направление не указано;6650;100,0%
587;г. СПб, ул. Руставели д.46, к.1-А, от пр. Луначарского к Киришской ул.;KB0455;ГАС ФН ПДД;;8101;0,2%
;;Направление не указано;8101;100,0%
588;г. СПб, ул. Софийская координаты N59.79287 E30.49426 от Колпинского ш. к КАД, крайняя левая полоса;SK1286;ГАС ФН ПДД;;2574;0,1%
;;Направление не указано;2574;100,0%
589;г. СПб, ул. Софийская координаты N59.79287 E30.49426, от Колпинского ш. к КАД, 2-я правая полоса;SK1288;ГАС ФН ПДД;;1901;0,1%
;;Направление не указано;1901;100,0%
590;г. СПб, ул. Софийская координаты N59.79287 E30.49426, от Колпинского ш. к КАД, крайняя правая полоса;SK1287;ГАС ФН ПДД;;3425;0,1%
;;Направление не указано;3425;100,0%
591;г. СПб, ул. Софийская, напротив д. 112, стр.1, от КАД к Колпинскому ш. 2-я правая полоса;SK1291;ГАС ФН ПДД;;1428;0,0%
;;Направление не указано;1428;100,0%
592;г. СПб, ул. Софийская, напротив д. 112, стр.1, от КАД к Колпинскому ш. крайняя левая полоса;SK1289;ГАС ФН ПДД;;1740;0,0%
;;Направление не указано;1740;100,0%
593;г. СПб, ул. Софийская, напротив д. 112, стр.1, от КАД к Колпинскому ш. крайняя правая полоса;SK1290;ГАС ФН ПДД;;3528;0,1%
;;Направление не указано;3528;100,0%
594;г. СПб, ш. Пулковское, напротив д.13, к.1-А, от Дунайского пр. к пл. Победы;PA0126;ГАС ФН ПДД;;1;0,0%
;;Направление не указано;1;100,0%
595;г. СПб, ш. Пулковское, напротив д.13, к.1-А, от Дунайского пр. к пл. Победы;PA0092;ГАС ФН ПДД;;1;0,0%
;;Направление не указано;1;100,0%
596;г. СПб, ш. Пулковское, напротив д.5, к.1-А, от Дунайского пр. к пл. Победы;PA0131;ГАС ФН ПДД;;1;0,0%
;;Направление не указано;1;100,0%
597;г. СПб, ш. Пулковское, у д.28-А, от Пороховской ул. к Дунайскому пр.;PA0138;ГАС ФН ПДД;;1;0,0%
;;Направление не указано;1;100,0%
598;г. СПб, ш. Пулковское, у д.42, к.5, стр.2, от Стартовой ул. к Пороховской ул.;PA0145;ГАС ФН ПДД;;3;0,0%
;;Направление не указано;3;100,0%
599;г. СПб, ш. Пулковское, у д.5, к.1-А, от пл. Победы к Дунайскому пр.;PA0099;ГАС ФН ПДД;;3;0,0%
;;Направление не указано;3;100,0%
600;г. СПб, ш. Пулковское, у д.9, к.1-А, от пл. Победы к Дунайскому пр.;PA0091;ГАС ФН ПДД;;1;0,0%
;;Направление не указано;1;100,0%
601;г. СПб, ш. Пулковское, у д.9, к.1-А, от пл. Победы к Дунайскому пр.;PA0098;ГАС ФН ПДД;;1;0,0%
;;Направление не указано;1;100,0%
602;г. Сестрорецк, Приморское ш., д. 178, к ул. Большая Купальная;KLAT006/KLAK020;ГАС ФН ПДД;;19196;0,5%
;;Направление не указано;19196;100,0%
603;г. Сестрорецк, Приморское ш., д. 261, лит. А, к ул. Токарева;KLAT004/KLAK018;ГАС ФН ПДД;;273;0,0%
;;Направление не указано;273;100,0%
604;г. Сестрорецк, Приморское ш., напротив д. 261, к КАД;KLAT004/KLAK017;ГАС ФН ПДД;;15412;0,4%
;;Направление не указано;15412;100,0%
605;г.СПб, Ивановская ул. д.25 А, от ул. Седова к пр. Белевского;1212002;ГАС ФН ПДД;;27228;0,7%
;;Направление не указано;27228;100,0%
606;?г. СПб, пр. Ленинский, напротив д.128, к.3-А, от ул. Зины Портновой к пр. Народного Ополчения;PA0137;ГАС ФН ПДД;;2;0,0%
;;Направление не указано;2;100,0%
607;?г. СПб, пр. Ленинский, у д.111, к.1-А, от Кронштадтской пл. к ул. Зины Портновой;PA0171;ГАС ФН ПДД;;2;0,0%
;;Направление не указано;2;100,0%
608;?г. СПб, пр. Ленинский, у д.125-А, от ул. Зины Портновой к б-ру Новаторов;PA0175;ГАС ФН ПДД;;6;0,0%
;;Направление не указано;6;100,0%
609;?г. СПб, пр. Ленинский, у д.131-А, от б-ра Новаторов к пр. Народного Ополчения;PA0149;ГАС ФН ПДД;;4;0,0%
;;Направление не указано;4;100,0%
;Всего;null;;;3777413;100,0%
;;Все направления;3777413;100,0%
